label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12	col_13
0	-1783 m^2	2.4214	football	NULL	0.8635	-0.3397 m^3	1452	32	1495	Games and Playable Media	0.1053	-930	0.7129	-0.3178
2	-36 m^2	-0.2413	volleyball	Technology and Information Management	0.5387	-0.4676 m^3	818	967	-559	Natural Language Processing	0.4094	76	1.345	0.9929
6	-1174 m^2	-0.6081	soccer	Biotechnology	-0.2096	0.9306 m^3	-769	-364	-477	Computer Science	-0.4649	754	0.943	-0.0714
4	201 m^2	-0.2503	motor sports	Data Science	0.3384	-0.4387 m^3	535	-1300	-818	Applied Mathematics	0.4155	-280	0.0816	1.4142
6	1466 m^2	0.2307	soccer	Biotechnology, Computer Science	0.356	0.5657 m^3	1080	1602	-1127	Computer Game Design	0.2969	60	0.4444	-0.274
4	603 m^2	0.0621	motor sports	DATA SCIENCE	0.8205	-0.4009 m^3	-664	695	387	Electrical Engineering	0.8142	285	1.0583	2.5327
2	587 m^2	1.2719	baseball	Computational Media	0.7084	0.675 m^3	1163	-56	397	Natural Language Processing	-0.1765	1995	-0.0223	-0.2774
3	114 m^2	0.4138	track & field	Games and Playable Media	0.8824	-0.3594 m^3	651	-980	63	Statistics	0.6142	13	1.1871	1.5536
4	1170 m^2	1.2707	motor sports	Data Science	-0.2052	-0.2407 m^3	-1092	-1355	392	Electrical Engineering	1.3781	559	-0.078	0.8496
1	-943 m^2	1.5919	badminton	Applied Mathematics	0.2012	0.9359 m^3	2626	444	1301	Human Computer Interaction	-0.5559	-176	2.3928	0.226
3	-465 m^2	0.9364	tennis	Games and Playable Media	0.464	0.4324 m^3	998	1670	1184	Bioengineering	0.2521	-910	0.3991	0.6718
1	-1186 m^2	2.8284	badminton	Applied Mathematics	0.4091	1.0323 m^3	2961	-604	477	Biotechnology	-0.4457	854	1.5142	-0.4136
4	777 m^2	1.3965	motor sports	Data Science	-0.0101	0.2939 m^3	791	107	247	Electrical Engineering	0.8791	820	0.2407	1.071
2	1134 m^2	0.9909	volleyball	Technology and Information Management	1.5005	-0.6786 m^3	20	1937	-698	Natural Language Processing	0.2975	-392	0.5641	2.0873
6	1217 m^2	2.3623	soccer	Robotics Engineering	-0.1881	1.2081 m^3	67	1349	-110	Computer Science	0.4621	700	0.3705	0.5199
6	1096 m^2	None	soccer	Biotechnology, Electrical Engineering	0.2246	-0.8335 m^3	593	306	1125	Computer Science	-0.0762	-832	-0.1102	0.6146
2	352 m^2	0.6169	baseball	Computational Media	0.0539	-0.9685 m^3	-76	937	168	Natural Language Processing	0.7951	180	0.2037	0.5057
5	-1391 m^2	0.207	ice hockey	Computer Game Design	1.3089	1.2804 m^3	-1253	443	1331	Data Science	0.4939	-365	-1.1606	-0.224
0	805 m^2	0.798	football	Human Computer Interaction, Bioinformatics	0.78	1.014 m^3	1195	-58	823	Games and Playable Media	0.6861	638	1.1285	-0.6151
3	690 m^2	0.6559	TENNIS	Bioengineering	0.0992	0.9687 m^3	1646	-2028	2445	Statistics	1.0395	582	0.57	0.9582
5	281 m^2	0.0346	golf	Computer Engineering	0.4528	-0.2935 m^3	482	-1256	-650	Data Science	0.5434	-645	1.2384	1.6418
5	153 m^2	0.2776	ice hockey	Computer Game Design, Computer Engineering	0.6442	0.7554 m^3	917	-582	1287	Data Science	-0.0625	311	0.6334	0.2903
2	1800 m^2	-0.3189	volleyball	Technology and Information Management	0.1398	0.3281 m^3	-1364	2203	1505	Computer Science	-0.266	533	0.1727	1.6384
3	793 m^2	-0.9611	track & field	Bioengineering	-0.2727	1.5275 m^3	-316	-1281	1415	Bioengineering	-0.5896	-496	0.3868	-0.3741
4	2270 m^2	-0.0015	motor sports	Data Science	-0.3089	N/A	723	258	115	Electrical Engineering	2.5283	536	1.5621	0.4724
1	-537 m^2	0.6363	boxing	Applied Mathematics	1.3314	0.605 m^3	2211	7	1314	Technology and Information Management	-0.0156	576	-0.1738	-0.5433
6	1001 m^2	-1.2214	soccer	Electrical Engineering	-0.2589	-0.2696 m^3	1034	377	511	Computer Science	0.245	1296	1.3461	-0.211
3	-881 m^2	0.7496	tennis	Bioengineering	1.1399	-0.4305 m^3	-508	-995	1401	Bioengineering	-0.5834	-60	-0.7733	0.5182
0	98 m^2	1.4828	football	?	2.4202	-0.3022 m^3	-358	658	-34	Games and Playable Media	-0.0639	166	0.7907	0.3955
4	892 m^2	-0.0252	track & field	Data Science	-0.9903	-0.0991 m^3	125	689	471	Bioinformatics	-0.1233	-181	1.7244	0.5583
3	-1480 m^2	1.4872	tennis	Bioengineering	1.831	-0.4776 m^3	726	-318	-105	Statistics	0.5892	1344	1.4428	-0.1648
0	348 m^2	1.3277	running	Human Computer Interaction	1.2071	1.0715 m^3	-1210	-858	1097	Games and Playable Media	-0.6382	-663	0.4377	1.2908
3	411 m^2	-0.5914	tennis	bioengineering	-0.8928	-0.4977 m^3	-128	2598	219	Statistics	1.477	-21	None	-0.6581
4	437 m^2	1.2558	motor sports	Data Science	0.6268	-0.9104 m^3	846	-1108	898	Electrical Engineering	1.4338	603	-0.0775	0.8696
4	198 m^2	0.0373	motor sports	Data Science	-0.0299	1.7978 m^3	-408	1088	802	Applied Mathematics	0.182	2936	0.3292	0.4398
4	831 m^2	0.1919	motor sports	Data Science	-0.2498	0.8818 m^3	-552	858	871	Electrical Engineering	-0.3772	722	0.7952	0.7528
5	368 m^2	-0.9917	ice hockey	Computer Engineering	0.1651	1.0141 m^3	718	-351	55	Computer Engineering	1.7484	658	1.2378	2.3218
6	1022 m^2	0.0997	soccer	Electrical Engineering, Biotechnology	-0.1748	1.8992 m^3	1524	460	-441	dATA sCIENCE	-0.2649	-93	1.0939	0.8004
1	-2090 m^2	None	badminton	Natural Language Processing	0.5667	0.3085 m^3	552	NULL	1505	Technology and Information Management	0.0886	963	1.0832	0.851
5	441 m^2	0.0869	golf	n/a	1.0733	-0.059 m^3	-1474	-605	1199	Computer Engineering	0.1596	191	0.308	1.9907
6	160 m^2	0.438	motor sports	Electrical Engineering, Computer Science	0.1835	1.2951 m^3	-385	1296	261	Computer Game Design	-0.0917	285	0.3863	-0.1652
3	377 m^2	0.5333	track & field	Games and Playable Media	1.1726	0.5268 m^3	979	695	1980	Bioengineering	1.4577	-349	1.0561	-0.5799
0	None	2.5059	basketball	Bioinformatics	-1.2699	2.3499 m^3	-769	-1585	517	Games and Playable Media	1.1892	1670	0.4883	1.355
6	253 m^2	0.1006	football	Computer Science	2.5467	2.2961 m^3	-1683	-232	-273	Computer Science	0.0692	-16	0.1254	0.3897
4	1748 m^2	0.994	tennis	Data Science	1.2004	0.355 m^3	2089	-161	-453	Bioinformatics	1.1358	63	0.1909	0.1619
6	1453 m^2	1.4653	soccer	Biotechnology, Electrical Engineering	0.7916	2.6738 m^3	-476	320	823	Computer Game Design	0.9791	-405	0.7329	1.1157
5	1276 m^2	0.6864	golf	Statistics	0.0187	1.7272 m^3	230		475	Computational Media	0.5289	-638	0.5833	2.6648
3	867 m^2	-1.3728	tennis	Games and Playable Media	-0.3693	-0.0222 m^3	222	421	1037	Bioengineering	-0.7563	450	1.3678	1.4438
3	1213 m^2	-0.9541	motor sports	Bioengineering	-0.2166	-0.0823 m^3	1805	1205	667	Bioengineering	1.8164	-646	0.4675	-0.2103
1	-468 m^2	0.75	badminton	Applied Mathematics	-1.5999	1.0579 m^3	1400	-1027	2299	Technology and Information Management	-0.1993	1050	0.1042	-0.0538
1	108 m^2	0.0375	badminton	Natural Language Processing	0.6764	-0.7785 m^3	2332	-5	77	Human Computer Interaction	1.5454	1481	1.252	-0.9144
5	-304 m^2	-0.0498	ice hockey	Computer Engineering	-0.3291	0.4331 m^3	-33	-395	1751	Data Science	0.4122	-1183	0.9912	0.8225
5	-65 m^2	1.0684	ice hockey	Computer Game Design	0.1703	1.2873 m^3	904	-9	82	Computer Engineering	0.5457	436	1.0659	0.7796
0	-1111 m^2	1.1796	football	Robotics Engineering, Human Computer Interaction	0.3571	-0.0749 m^3	-773	12	1644	Games and Playable Media	0.5029	43	2.6145	0.534
3	1851 m^2	-1.5162	TENNIS	Games and Playable Media	-0.9735	0.4022 m^3	1118	-1064	1056	Bioengineering	-0.7984	339	1.5567	-0.6218
0	-803 m^2	0.9948	running	Bioinformatics	1.6276	-0.7482 m^3	-976	-642	697	Games and Playable Media	0.8968	604	0.623	0.7155
2	-1 m^2	0.2108	volleyball	Technology and Information Management	1.7881	0.5759 m^3	533	1023	995	Natural Language Processing	0.639	838	0.0939	0.7763
4	766 m^2	-0.3666	running	Computer Game Design, Computer Engineering	0.9888	0.9231 m^3	264	-1386	775	Electrical Engineering	1.134	80	0.5093	0.5858
1	636 m^2	1.2194	boxing	Natural Language Processing	-0.5024	1.1103 m^3	2881	-181	1829	Human Computer Interaction	0.1032	-777	0.7133	-0.1398
3	-761 m^2	0.1988	track & field	Bioengineering	-0.0198	0.0396 m^3	707	-1452	-153	Statistics	0.3175	-592	0.8791	-1.4164
4	283 m^2	0.0255	motor sports	Data Science	1.2699	0.8415 m^3	859	83	-537	aPPLIED mATHEMATICS	1.5054	1938	-0.377	0.0093
0	320 m^2	0.8826	basketball	Bioinformatics, Human Computer Interaction	2.2006	0.3663 m^3	253	-1021	1184	Statistics	-0.446	-131	1.9474	0.9107
2	-254 m^2	-0.8547	volleyball	Technology and Information Management	-0.1562	0.943 m^3	782	2107	1234	Natural Language Processing	1.3066	417	1.5318	0.9258
5	-426 m^2	0.6115	ice hockey	Computer Game Design, Computer Engineering	1.0436	0.7257 m^3	863	320	-140	Technology and Information Management	1.4705	-1330	0.3477	1.264
2	930 m^2	-1.3884	baseball	Computational Media	0.8501	-0.5961 m^3	273	716	33	nATURAL lANGUAGE pROCESSING	0.7709	?	0.8802	-0.9778
2	751 m^2	0.5693	baseball	Computational Media	0.2157	-0.2146 m^3	209	647	10	Natural Language Processing	1.4944	209	1.1386	-0.3422
0	-556 m^2	1.8459	running	Human Computer Interaction, Robotics Engineering	0.6469	0.9935 m^3	-1659	-2042	1988	Games and Playable Media	-0.6983	699	-0.4784	0.7883
5	-848 m^2	-1.0581	motor sports	Statistics, Computer Game Design	0.6141	-0.6881 m^3	733	840	1425	Computational Media	1.648	730	0.4408	1.0078
5	460 m^2	0.054	ice hockey	Computer Engineering	-0.2398	-0.5532 m^3	1303	648	800	Computer Engineering	0.3221	980	0.5629	1.1632
4	349 m^2	0.3805	MOTOR SPORTS	Data Science	0.8655	0.1804 m^3	184	-1361	-887	Electrical Engineering	0.7428	81	-0.051	-0.4864
2	1830 m^2	-0.2689	baseball	Computational Media	-0.5347	1.8923 m^3	-404	787	-696	NATURAL LANGUAGE PROCESSING	0.0285	1212	0.6101	0.5694
6	963 m^2	0.8561	soccer	Computer Science, Electrical Engineering	1.134	1.1652 m^3	336	882	-126	None	0.3173	152	1.9682	-2.462
2	1558 m^2	0.3929	volleyball	Technology and Information Management	1.3411	0.3375 m^3	910	2771	58	Natural Language Processing	-0.0148	1610	-0.6825	-0.8061
6	746 m^2	0.4955	soccer	Electrical Engineering	0.2566	1.4477 m^3	115	646	87	Computer Game Design	1.0035	-106	0.4587	1.1059
3	-517 m^2	0.0828	track & field	data science	0.1192	0.2591 m^3	1349	206	821	Bioengineering	0.1184	-664	1.5345	0.35
2	1343 m^2	-0.0949	volleyball	Technology and Information Management	0.6222	-0.4803 m^3	-257	1870	1516	Natural Language Processing	0.3751	349	1.3723	1.1794
6	1415 m^2	0.1691	soccer	Electrical Engineering, Biotechnology	1.0745	1.7269 m^3	1447	200	319	Computer Game Design	-0.7884	1129	0.0789	0.2711
2	1225 m^2	0.5049	baseball	Technology and Information Management	0.7263	0.4814 m^3	-934	2237	-542	Natural Language Processing	0.2873	404		0.109
0	-909 m^2	0.0282	football	Bioinformatics, Robotics Engineering	-1.0826	0.0919 m^3	1071	991	1612	Games and Playable Media	1.4622	-435	2.0714	1.2183
5	197 m^2	-0.5714	ice hockey	Statistics, Computer Game Design	0.7635	-0.0808 m^3	55	1557	320	Computational Media	0.1805	-876	1.9861	0.5556
4	847 m^2	-1.0432	NULL	Data Science	0.4905	0.3182 m^3	233	-112	414	Applied Mathematics	1.4586	1235	0.5563	0.354
1	35 m^2	-0.0047	badminton	Applied Mathematics	2.3583	-1.3898 m^3	398	-67	875	Human Computer Interaction	-0.1819	-463	0.9701	1.4624
1	-462 m^2	1.1941	boxing	Applied Mathematics	0.6595	-0.1968 m^3	1204	-378	286	Biotechnology	0.7039	1543	1.7782	0.4781
4	283 m^2	1.0746	motor sports	Data Science	0.1556	-0.4104 m^3	-157	-1047	163	Bioinformatics	0.6285	220	0.3708	0.9139
3	166 m^2	-0.0807	track & field	Games and Playable Media	0.3717	0.5719 m^3	514	688	1122	Bioengineering	-0.5494	313	0.2032	0.1092
0	-768 m^2	1.2975	basketball	Robotics Engineering	-0.0388	-0.2783 m^3	536	595	79	Games and Playable Media	-0.1428	970	0.2064	1.1227
0	973 m^2	0.7999	basketball	HUMAN COMPUTER INTERACTION	1.1574	-2.1549 m^3	-815	1559	1251	Games and Playable Media	0.9762	294	0.9219	0.9342
0	-561 m^2	-0.9687	basketball	Robotics Engineering	2.3138	0.4379 m^3	-43	-86	820	Games and Playable Media	0.3465	251	2.1918	-0.8423
5	1490 m^2	-0.165	ice hockey	Statistics	0.2519	0.4608 m^3	-316	-326	464	Robotics Engineering	0.1845	422	0.4678	0.4527
0	139 m^2	0.7287	running	Bioinformatics	0.2295	0.0977 m^3	410	-723	685	Games and Playable Media	2.7536	-1524	1.9715	-0.5962
1	-405 m^2	-0.7474	boxing	Applied Mathematics	-0.4151	1.4411 m^3	288	149	793	Applied Mathematics	-0.9398	247	NULL	-1.2992
4	685 m^2	1.0302	motor sports	Data Science	0.3588	1.0866 m^3	67	1303	396	Bioinformatics	1.0744	-982	0.2035	0.3258
2	1301 m^2	-0.4079	volleyball	Computational Media	0.9398	-0.9196 m^3	-1286	N/A	360	Natural Language Processing	1.0776	1085	1.652	-0.6049
6	362 m^2	0.3752	soccer	Electrical Engineering	1.273	0.6711 m^3	-369	59	758	Computer Science	0.2161	1345	-0.3983	0.2583
5	-244 m^2	-0.1981	None	Computer Engineering, Statistics	0.1419	-0.0661 m^3	1984	-305	1308	Computational Media	0.9214	-1178	1.0056	0.7243
5	-1248 m^2	2.0477	golf	Statistics, Computer Engineering	0.027	0.4588 m^3	-1877	386	1200	Data Science	0.3118	810	0.2421	0.2376
5	-393 m^2	0.7341	ice hockey	Computer Game Design, Computer Engineering	-1.1477	1.6165 m^3	-291	-937	1437	Computer Engineering	-0.6745	-78	0.6096	1.1511
0	-150 m^2	0.6831	running	Robotics Engineering	0.6203	0.7356 m^3	-9	1713	589	Games and Playable Media	0.4833	1370	0.4258	n/a
2	125 m^2	-0.1264	volleyball	Technology and Information Management	2.1396	-0.0207 m^3	-76	1386	83	Natural Language Processing	0.3735	2577	-0.1901	1.4981
3	-943 m^2	-1.1601	tennis	Bioengineering	-1.3571	0.6033 m^3	895	-1126	3203	Statistics	0.853	-201	1.8128	0.5409
2	1115 m^2	1.5692	volleyball	Computational Media	0.4208	-1.1233 m^3	833	1897	167	Natural Language Processing	-0.0435	328	0.5805	1.8304
3	1155 m^2	1.0735	track & field	Bioengineering	0.5218	1.9724 m^3	-820	308	1655	Statistics	-0.6316	321	0.3655	1.3009
1	933 m^2	2.0343	boxing	Applied Mathematics	-0.0035	-1.2156 m^3	736	2249	1169	Technology and Information Management	1.0601	286	1.655	1.2183
6	-382 m^2	-0.7871	soccer	Electrical Engineering	0.0077	1.0312 m^3	232	118	-320	Computer Science	0.0541	36	-0.9517	-1.1352
3	161 m^2	-0.0852	Tennis	Games and Playable Media	-1.5703	0.6316 m^3	-128	57	482	Statistics	-0.5984	641	0.1297	-1.2394
3	-315 m^2	1.2531	tennis	Bioengineering	0.2952	0.5464 m^3	1120	242	-915	bIOENGINEERING	1.2409	-149	-0.3763	2.0879
6	946 m^2	0.2791	soccer	Computer Science, Electrical Engineering	-0.0073	-0.6331 m^3	982	1288	-620	computer game design	0.1141	39	1.6603	2.0011
6	1308 m^2	1.2856	soccer	Biotechnology, Computer Science	0.1104	-0.5496 m^3	1499	312	875	Computer Science	1.242	-774	0.3869	0.6646
4	1984 m^2	-0.9172	motor sports	Data Science	0.6553	0.4984 m^3	-385	684	625	Electrical Engineering	0.1001	138	1.2197	0.945
0	24 m^2	1.7612	basketball	Robotics Engineering, Human Computer Interaction	0.6599	0.3543 m^3	-1014	-434	537	Games and Playable Media	0.207	-1098	1.8845	1.7821
0	-2018 m^2	0.9339	football	Bioinformatics, Robotics Engineering	1.4528	0.4433 m^3	-601	1884	871	Games and Playable Media	1.2169	96	1.0057	0.9307
4	-493 m^2	0.77	motor sports	Data Science	1.12	-0.2047 m^3	1277	622	142	Bioinformatics	-0.2313	1618	0.6929	-1.1598
5	-274 m^2	1.0654	ice hockey	Statistics	0.2704	-0.2742 m^3	-249	-950	1645	N/A	1.3779	37	0.262	0.313
0	1106 m^2	0.7614	basketball	Bioinformatics, Robotics Engineering	0.4939	0.8935 m^3	-785	-342	515	Games and Playable Media	1.228	484	0.0414	0.798
6	1260 m^2	0.9855	SOCCER	Electrical Engineering, Biotechnology	-0.8849	0.8293 m^3	510	331	-545	Computer Science	0.0284	32	1.0587	-1.5149
4	2409 m^2	-0.8503	motor sports	Data Science	-0.3431	-0.2382 m^3	414	-557	-1231	Bioinformatics	-0.5971	1024	0.5214	0.3332
3	1407 m^2	-1.0621	?	Bioengineering	0.3232	0.0808 m^3	-390	-287	1032	Bioengineering	-0.3908	-408	-0.345	-0.6981
